  -0.68695,   0.93750,   0.74703,  -0.93750,   0.76320,  -0.87796,  -0.07003,   0.93750,  -0.33070,  -0.64989
   0.93750,   0.29541,   0.32130,   0.52400,  -0.93750,  -0.93750,   0.82832,   0.75369,   0.82222,  -0.18085
  -0.45762,   0.93750,  -0.93750,  -0.79143,  -0.92752,  -0.62902,  -0.74459,   0.78221,  -0.93750,  -0.12007
   0.34855,  -0.93750,  -0.15111,  -0.86885,   0.63178,  -0.60333,  -0.38644,  -0.74633,   0.71319,   0.93750
  -0.42705,   0.38017,  -0.39733,   0.48688,  -0.00372,  -0.63043,  -0.59646,  -0.56650,   0.85246,   0.56079
   0.93750,   0.20485,  -0.44814,  -0.12015,   0.87330,   0.01116,  -0.42880,  -0.50235,  -0.87173,  -0.05884
  -0.87830,   0.40065,   0.93750,   0.28543,  -0.93750,   0.79572,  -0.40522,  -0.92157,  -0.93750,   0.36814
  -0.31699,   0.01611,   0.02973,   0.24381,   0.48309,  -0.04678,  -0.45112,  -0.66861,   0.44638,   0.48323
  -0.34811,   0.93750,   0.85309,  -0.80991,   0.57097,   0.19725,  -0.77381,  -0.63219,  -0.03476,  -0.67447
  -0.80870,   0.22986,  -0.62766,   0.93750,  -0.61824,   0.86790,   0.01862,  -0.75095,   0.93750,   0.12118
  -0.51026,   0.17303,   0.25594,  -0.09894,   0.45956,  -0.93750,  -0.87471,  -0.02377,  -0.75865,  -0.66917
  -0.93750,  -0.57765,   0.93750,   0.93750,  -0.71741,   0.60509,  -0.93750,   0.93750,  -0.02900,  -0.67413
  -0.74728,  -0.87429,   0.92330,  -0.80662,  -0.58168,   0.93750,  -0.93750,  -0.51305,   0.20420,   0.93750
  -0.62744,   0.75450,   0.75720,  -0.83016,  -0.71100,  -0.15038,   0.06536,   0.00276,  -0.88269,  -0.32503
   0.93670,   0.26721,  -0.66623,  -0.48665,   0.57973,  -0.58839,   0.46120,  -0.12513,  -0.74251,   0.86661
   0.54115,   0.48056,  -0.82631,  -0.63164,   0.27106,   0.00386,   0.93750,  -0.41790,  -0.86689,   0.32607
   0.01158,  -0.33684,   0.12840,   0.27524,   0.93750,  -0.93750,   0.56378,  -0.93750,  -0.93750,   0.37165
   0.55782,   0.00242,   0.70452,  -0.93750,  -0.28292,   0.01058,  -0.63184,   0.93750,  -0.00939,   0.40039
   0.93750,  -0.93750,   0.69751,  -0.47030,   0.87688,   0.13633,  -0.20452,   0.22057,  -0.93750,   0.21851
   0.87404,  -0.03863,  -0.37368,   0.89693,   0.87910,   0.05429,  -0.68057,  -0.12122,   0.93750,  -0.86330
  -0.00014,  -0.47565,  -0.93750,  -0.76243,   0.55123,   0.04435,   0.93750,   0.87866,  -0.73010,   0.82245
   0.88412,  -0.93750,  -0.02936,  -0.52334,  -0.93750,  -0.93750,  -0.79870,  -0.60715,  -0.29856,   0.93750
  -0.93750,   0.93750,  -0.93750,   0.67425,   0.93750,  -0.87006,   0.41167,   0.93750,   0.68663,  -0.55076
   0.93750,   0.05292,   0.37900,   0.93750,  -0.08213,  -0.44228,   0.93750,  -0.93750,   0.47621,  -0.13603
   0.15835,   0.51438,  -0.01830,  -0.48765,  -0.26371,  -0.61005,   0.53378,  -0.47566,   0.33847,   0.44471
  -0.59327,   0.74904,  -0.77683,   0.87999,   0.47526,   0.27668,   0.08259,   0.01545,   0.87591,  -0.93750
   0.84141,   0.87894,   0.37743,   0.22142,   0.52843,  -0.59437,  -0.22512,  -0.73287,  -0.13353,  -0.93110
   0.80779,  -0.25586,  -0.85221,   0.20565,  -0.03932,   0.74733,   0.88127,   0.43331,   0.69193,  -0.81952
   0.93750,  -0.93750,   0.43786,   0.77504,  -0.93750,   0.06575,   0.93750,  -0.93750,  -0.48205,   0.25741
   0.93750,  -0.19655,   0.46825,   0.42823,  -0.01125,  -0.93750,  -0.83708,   0.15110,  -0.93750,  -0.85408
